household_key,fsv_cmsi_flag,fsv_credit_card_flag,fsv_id_theft_flag,number_of_children,length_of_residence,do_not_direct_mail_solicit,email_available,ers_ent_count_year_1,ers_ent_count_year_2,ers_ent_count_year_3,ers_member_cost_year_1,ers_member_cost_year_2,ers_member_cost_year_3,member_tenure_years,months_from_join_to_cancel,basic_cost,calculated_tow_miles,is_nsr,plus_cost,total_cost,tow_destination_latitude,tow_destination_longitude,was_duplicated,was_towed_to_aar_referral,kcl_b_ind_mosaicsgrouping_Autumn Years,kcl_b_ind_mosaicsgrouping_Booming with Confidence,kcl_b_ind_mosaicsgrouping_Cultural Connections,kcl_b_ind_mosaicsgrouping_Family Union,kcl_b_ind_mosaicsgrouping_Flourishing Families,kcl_b_ind_mosaicsgrouping_Power Elite,kcl_b_ind_mosaicsgrouping_Singles and Starters,kcl_b_ind_mosaicsgrouping_Surburban Style,kcl_b_ind_mosaicsgrouping_Thriving Boomers,kcl_b_ind_mosaicsgrouping_Young City Solos
10358133.0,0,0,0,3.0,7.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,23.8,41.0,35.0,0.0,0.0,0.0,35.0,10.25,-17.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10359584.0,0,0,0,1.0,15.0,0.0,1.0,0.5,0.0,0.0,29.425,0.0,0.0,48.0,,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10365834.0,0,0,0,0.5,15.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,14.5,26.5,66.0,749.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10366104.0,0,0,0,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,485.5,32.0,2.0,0.0,0.0,32.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10366586.0,0,0,0,,,0.0,0.0,1.0,1.0,1.0,53.0,32.5,32.5,65.0,717.0,46.0,0.4666666666666666,0.0,0.0,46.0,13.666666666666666,-23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10391423.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,32.5,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10410412.0,0,0,0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,15.083333333333334,39.0,616.0,53.0,1.5,0.0,0.0,53.0,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10416039.0,1,0,0,1.0,13.857142857142858,0.0,1.0,0.0,0.0,3.0,0.0,0.0,153.75,25.875,,48.0,2.0,0.0,1.2857142857142858,49.285714285714285,23.428571428571427,-40.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10416110.0,0,0,0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,58.85,46.0,43.0,290.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10416185.0,0,0,1,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,111.85,60.0,,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10417340.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.3333333333333333,0.0,19.616666666666667,70.66666666666667,28.333333333333332,,49.071666666666665,0.6666666666666666,0.3333333333333333,0.0,49.071666666666665,8.2,-14.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418748.0,0,0,0,0.0,11.0,0.0,0.8,1.0,1.0,0.75,34.25,53.0,39.75,7.6,33.0,46.75,0.0,0.0,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418982.0,0,0,0,,,0.0,0.0,,,,,,,28.0,252.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10423491.0,0,0,0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,706.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10423727.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,234.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10424136.0,0,0,0,,,0.0,0.0,,,,,,,49.0,504.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10436302.0,0,1,0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,32.0,61.0,0.0,48.0,576.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10439554.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,516.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10440045.0,0,0,1,1.0,15.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,37.0,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10452386.0,0,0,0,4.0,15.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,602.0,30.5,1.0,0.0,0.0,30.5,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10472319.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,442.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10472486.0,0,0,0,3.0,15.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,19.616666666666667,0.0,14.0,,54.4625,6.75,0.0,0.0,54.4625,41.179117500000004,-71.09901500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10473088.0,0,0,1,0.0,11.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666668,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10474726.0,0,0,0,1.0,13.0,0.0,1.0,1.0,0.0,0.0,55.925,0.0,0.0,41.0,385.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10492727.0,0,1,0,0.0,15.0,0.0,0.0,0.5,0.5,0.0,29.425,15.25,0.0,47.0,538.0,58.85,2.0,0.0,0.0,58.85,41.74966,-71.42316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503745.0,1,0,0,0.0,11.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,39.233333333333334,0.0,18.333333333333332,,55.925,2.0,0.0,0.0,55.925,20.90705,-35.685415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10517503.0,0,0,0,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,93.0,47.0,421.0,38.0,0.0,0.3333333333333333,0.0,38.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10517559.0,0,0,0,,,1.0,0.0,,,,,,,47.0,419.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10529545.0,0,0,0,,,0.0,0.3333333333333333,,,,,,,30.333333333333332,212.33333333333334,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10535142.0,0,0,0,1.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,61.0,0.0,47.0,,30.5,3.0,0.0,0.0,30.5,41.8654,-71.53146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10550694.0,0,0,0,,,0.0,0.0,1.0,2.0,0.0,30.0,62.35999999999999,0.0,49.0,552.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553204.0,0,1,0,1.0,15.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,45.23333333333333,0.0,38.666666666666664,,50.14166666666667,3.5,0.0,3.0,53.14166666666667,34.28364,-59.242173333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10556053.0,0,0,0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.857142857142858,168.0,45.975,3.5,0.16666666666666666,1.5,47.475,16.4,-28.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570519.0,0,0,0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,117.7,44.333333333333336,718.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10623504.0,0,0,0,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49.0,533.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625159.0,0,0,0,0.75,6.625,0.0,0.18181818181818182,0.42857142857142855,0.14285714285714285,0.2857142857142857,25.22142857142857,8.407142857142857,15.142857142857142,21.09090909090909,237.0,52.05428571428571,3.0,0.2857142857142857,0.0,52.05428571428571,32.916618,-56.899572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
10625447.0,1,0,0,0.5,7.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,17.666666666666668,47.28333333333333,22.5,73.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
10629773.0,0,0,0,,,0.0,0.75,1.0,1.0,2.0,30.0,58.85,121.0,50.25,599.0,47.28333333333333,2.6666666666666665,0.0,5.0,52.28333333333333,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10631370.0,0,0,0,,,0.0,0.5333333333333333,0.38461538461538464,4.461538461538462,2.0,20.384615384615383,274.6923076923077,125.15384615384616,7.666666666666667,70.06666666666666,47.46153846153846,8.307692307692308,0.0,13.615384615384615,61.07692307692308,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633059.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,491.0,53.0,5.5,0.0,0.0,53.0,41.0,-71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675058.0,1,0,0,0.75,9.75,0.0,0.0,0.0,0.5,0.5,0.0,23.0,29.425,27.4,141.0,38.0,8.1,0.0,0.0,38.0,41.407695000000004,-71.17867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675578.0,0,0,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,46.0,,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681992.0,0,0,0,1.0,4.0,0.0,1.0,,,,,,,18.0,126.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10695201.0,0,0,0,,,0.0,0.0,,,,,,,57.0,599.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10697560.0,0,0,1,3.0,12.0,0.0,0.5,,,,,,,13.0,97.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10697794.0,0,0,0,,,0.0,0.0,,,,,,,68.0,720.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10699287.0,1,0,0,0.0,15.0,0.0,0.3333333333333333,1.0,0.0,0.0,32.5,0.0,0.0,37.0,97.0,30.75,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700963.0,0,0,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,59.0,699.0,41.5,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703276.0,0,0,0,,,0.0,0.5,,,,,,,44.5,437.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10706772.0,0,0,0,,,0.0,0.0,,,,,,,34.5,335.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707011.0,0,0,0,0.0,13.0,0.0,0.9090909090909091,0.0,1.0,1.0,0.0,64.85000000000001,33.0,52.0,456.0,51.285000000000004,1.4,0.0,2.7,53.985,12.369859,-21.346168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707545.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,129.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707582.0,0,0,0,,,0.0,0.0,,,,,,,49.0,528.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707974.0,0,0,0,2.7777777777777777,2.888888888888889,0.0,0.75,4.0,2.0,1.0,183.70000000000002,117.70000000000002,58.85000000000001,18.083333333333332,335.5,50.925,0.4125,0.0,0.0,50.925,25.02674,-42.841317999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10709022.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,288.6666666666667,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10709436.0,0,0,0,3.0,15.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,33.75,100.0,53.0,0.0,0.6666666666666666,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10731574.0,0,0,0,0.0,15.0,0.0,0.8,0.0,2.0,2.0,0.0,117.7,99.0,50.4,418.0,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10733376.0,0,0,0,1.0,13.0,0.0,0.2857142857142857,0.75,0.0,0.0,44.1375,0.0,0.0,37.0,225.5,47.093333333333334,0.0,0.3333333333333333,0.0,47.093333333333334,20.86847,-35.734165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10752087.0,0,0,0,,,1.0,1.0,,,,,,,62.0,672.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10752964.0,0,0,0,,,0.0,0.0,,,,,,,47.0,468.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754033.0,0,0,0,1.0,15.0,0.0,1.0,0.0,0.6666666666666666,2.0,0.0,22.0,97.8,9.0,,38.666666666666664,1.8333333333333333,0.0,0.0,38.666666666666664,27.235740000000003,-48.472096666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10756916.0,1,0,0,2.0,15.0,0.0,0.7777777777777778,0.0,0.0,1.3333333333333333,0.0,0.0,70.66666666666667,36.77777777777778,,53.0,4.142857142857143,0.0,3.857142857142857,56.857142857142854,35.142857142857146,-60.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10759139.0,1,0,0,,,0.0,1.0,0.0,0.0,0.5,0.0,0.0,26.5,43.5,510.5,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10761461.0,0,0,0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,58.85,0.0,39.5,490.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10764132.0,0,0,0,1.0,15.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,4.142857142857143,4.642857142857143,39.57142857142857,106.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10771394.0,0,0,0,0.0,5.0,0.0,0.5,1.0,0.0,0.0,58.85,0.0,0.0,39.0,55.0,58.85,3.0,0.0,0.0,58.85,41.78775,-71.327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772388.0,0,0,0,1.0,15.0,0.0,1.0,,,,,,,50.0,516.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772607.0,0,0,0,0.0,15.0,0.0,0.5,0.0,3.0,2.0,0.0,164.7,61.0,36.75,215.0,43.425,0.0,0.0,0.0,43.425,41.0,-71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10778237.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10779918.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,73.5,40.0,6.5,0.0,17.25,57.25,20.5,-35.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10783614.0,0,0,0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10797256.0,0,0,0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,47.0,,50.925,2.0,0.0,3.0,53.925,41.0,-71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798011.0,0,0,0,1.0,15.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,24.25,15.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800664.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10810090.0,0,0,0,1.0,15.0,0.0,0.8571428571428571,0.0,1.7142857142857142,1.7142857142857142,0.0,100.88571428571429,90.85714285714286,11.571428571428571,646.0,49.80833333333334,1.4000000000000001,0.0,0.0,49.80833333333334,6.833333333333333,-11.833333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10833346.0,0,1,0,0.0,13.0,0.0,1.0,0.0,0.7142857142857143,3.142857142857143,0.0,104.72857142857143,97.57142857142857,50.285714285714285,,20.75,4.066666666666666,0.16666666666666666,11.0,31.75,13.790668333333334,-23.71220333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10833660.0,0,0,0,0.0,12.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,44.2,97.0,29.75,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10840777.0,0,0,0,2.0,18.833333333333332,0.0,0.8571428571428571,0.2857142857142857,1.6428571428571428,0.42857142857142855,16.857142857142858,88.20357142857142,20.5,28.642857142857142,516.0,53.45,10.23076923076923,0.07692307692307693,15.23076923076923,68.68076923076923,31.59077923076923,-54.65622923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10841175.0,1,1,0,0.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,22.75,61.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10841562.0,0,0,0,1.0,13.0,0.0,0.75,0.5,0.5,0.5,29.425,15.0,26.5,17.25,143.0,35.83571428571428,8.1,0.0,0.0,35.83571428571428,11.81970142857143,-20.347737142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10850233.0,0,0,0,,,0.0,0.0,,,,,,,66.0,696.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10850235.0,0,0,0,,,0.0,0.0,0.0,2.0,4.0,0.0,88.75,176.5,65.0,720.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10850252.0,0,0,0,,,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,48.0,539.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10858416.0,0,0,0,1.0,15.0,0.0,0.5384615384615384,1.2727272727272727,0.6363636363636364,0.6363636363636364,42.63636363636363,20.681818181818183,46.021818181818176,42.84615384615385,90.0,28.545454545454547,0.1,0.0,0.0,29.454545454545453,9.11111111111111,-15.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10859956.0,1,0,0,0.8571428571428571,9.428571428571429,0.0,0.875,0.2857142857142857,0.0,1.0,16.814285714285713,0.0,53.0,24.75,13.0,47.24285714285714,0.0,0.0,0.0,47.24285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10861940.0,0,0,0,,,1.0,0.0,,,,,,,44.5,413.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10863069.0,0,0,0,0.0,15.0,0.0,0.3333333333333333,0.0,1.0,2.0,0.0,49.23333333333334,117.69999999999999,56.0,,45.31666666666667,0.0,0.1111111111111111,0.0,45.31666666666667,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10863672.0,0,0,0,3.857142857142857,3.0,0.1,0.3333333333333333,2.7916666666666665,2.2916666666666665,2.0,152.5895833333333,119.66458333333333,92.75,14.033333333333333,164.3684210526316,44.86304347826086,1.808695652173913,0.08695652173913043,0.0,44.86304347826086,17.894771739130434,-30.90977347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10867095.0,0,0,0,,,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,35.333333333333336,17.333333333333332,516.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10870071.0,0,0,0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,106.0,28.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10870229.0,0,0,0,1.0,15.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,54.300000000000004,9.808333333333334,12.666666666666666,42.333333333333336,,53.0,0.0,1.0,0.0,53.0,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10870719.0,0,1,1,2.0,12.2,0.0,0.8,0.0,0.2,1.4,0.0,11.454,95.864,29.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10870878.0,0,0,0,1.0,14.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,37.0,163.5,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10886821.0,0,0,0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10891597.0,0,0,0,,,0.0,0.5,,,,,,,15.5,102.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10897396.0,0,0,0,1.0,15.0,0.0,1.0,0.6,0.2,1.6,35.31,10.6,84.8,34.6,,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10897407.0,0,0,0,0.0,14.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,39.666666666666664,369.5,43.5,0.0,0.0,0.0,43.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10897692.0,0,0,0,2.5,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18.8,148.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10898554.0,0,0,0,1.0,5.2,0.0,0.4,0.0,0.3333333333333333,0.3333333333333333,0.0,11.333333333333334,12.35,26.8,29.0,35.333333333333336,0.0,0.0,0.0,35.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10912420.0,0,1,0,2.0,15.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,11.5,0.0,27.116666666666664,33.0,,45.833333333333336,1.0333333333333334,0.0,47.0,92.83333333333333,13.891396666666667,-23.753173333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10916059.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
